no;state;year;sid;cdl;pre2_cdl;caselaw;anywhere;assumption;civil;homicide_c;robbery_gun_r;jhcitizen_c;jhpolice_c;homicide;robbery;assault;burglary;larceny;motor;murder;hc_felonywsus;jhcitizen;jhpolice;population;police;unemployrt;income;blackm_15_24;whitem_15_24;blackm_25_44;whitem_25_44;prisoner;lagprisoner;poverty;exp_subsidy;exp_pubwelfare;northeast;midwest;south;west;effyear;r20001;r20002;r20003;r20004;r20011;r20012;r20013;r20014;r20021;r20022;r20023;r20024;r20031;r20032;r20033;r20034;r20041;r20042;r20043;r20044;r20051;r20052;r20053;r20054;r20061;r20062;r20063;r20064;r20071;r20072;r20073;r20074;r20081;r20082;r20083;r20084;r20091;r20092;r20093;r20094;r20101;r20102;r20103;r20104;trend_1;trend_2;trend_3;trend_4;trend_5;trend_6;trend_7;trend_8;trend_9;trend_10;trend_11;trend_12;trend_13;trend_14;trend_15;trend_16;trend_17;trend_18;trend_19;trend_20;trend_21;trend_22;trend_23;trend_24;trend_25;trend_26;trend_27;trend_28;trend_29;trend_30;trend_31;trend_32;trend_33;trend_34;trend_35;trend_36;trend_37;trend_38;trend_39;trend_40;trend_41;trend_42;trend_43;trend_44;trend_45;trend_46;trend_47;trend_48;trend_49;trend_50;trend_51;l_murder;l_homicide;l_homicide_c;l_robbery;l_assault;l_burglary;l_larceny;l_motor;l_robbery_gun;l_jhcitizen;l_jhpolice;l_hc_felonywsus;l_robbery_gun_r;l_pop;l_police;l_income;l_prisoner;l_lagprisoner;l_exp_subsidy;l_exp_pubwelfare;popwt;treatment_date;post;treated
25;Arizona;2002;3;0;0;1;0;0;0;387;0.465249985;17;22;7.238223076;149.6273499;377.360199;1105.128906;3769.505859;1078.588745;7.182113171;1.234425664;0.336661547;0.430178642;5346616;350.3337438;6.099999905;48156;0.276043773;3.867436886;0.560111284;8.876717567;549.1137085;533.1436157;13.95546267;74.3373642;906.4100952;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.971593618;1.979375745;5.958424568;5.008147717;5.933200359;7.007717133;8.234699249;6.983408928;-0.765180409;-1.088677168;-0.843554735;0.210605815;-0.765180409;15.49197483;5.858886242;10.78220081;6.30830574;6.278790951;4.308613777;6.809491634;5802964.5;2005;0;0
26;Arizona;2003;3;0;0;1;0;0;0;441;0.477227986;4;17;8.060914993;139.265564;342.2141724;1071.370483;3632.438477;1041.832153;8.042635918;1.535412312;0.09139359;0.329016924;5470843;344.6452402;5.699999809;48802;0.280432105;3.80215621;0.555691302;8.64715004;569.7476807;549.1137085;14.3123281;71.8543396;970.956543;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.084756851;2.087027073;6.089045048;4.936382771;5.835436821;6.976694107;8.197659492;6.948736191;-0.739760935;-2.392580032;-1.111646056;0.428798944;-0.739760935;15.51494312;5.842515469;10.7955265;6.345193386;6.30830574;4.274641037;6.878281593;5802964.5;2005;0;0
27;Arizona;2004;3;0;1;1;0;0;0;414;0.498122007;11;26;7.348246574;137.0430298;335.8361816;1009.67395;3177.353516;981.647644;7.294998646;1.295705318;0.212992653;0.479233474;5633997;351.5976313;4.900000095;50611;0.291125476;3.739512205;0.556958079;8.480853081;577.1213379;569.7476807;15.15064705;88.97743988;1054.579346;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.987189054;1.994461723;6.025866032;4.920294762;5.816623688;6.917382717;8.063803673;6.889232635;-0.696910262;-1.546497583;-0.735567391;0.259055197;-0.696910262;15.54432964;5.862487316;10.83192444;6.358052731;6.345193386;4.488382816;6.960897446;5802964.5;2005;0;0
28;Arizona;2005;3;0;1;1;0;0;0;445;0.512414038;8;18;7.633143902;147.156723;333.5941162;966.2016602;3020.872559;941.7927246;7.290081024;1.269331813;0.154378191;0.325909525;5829839;352.6684013;4.599999905;50532;0.298327267;3.653617144;0.563634753;8.317211151;575.744873;577.1213379;14.35274628;86.74723816;1183.468872;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.986514688;2.032499805;6.098074436;4.991497993;5.809925079;6.873372555;8.013300896;6.847784996;-0.668622315;-1.86834991;-1.121135473;0.238490626;-0.668622315;15.57849979;5.865528107;10.83036232;6.35566473;6.358052731;4.46299839;7.076205254;5802964.5;2005;0;0
29;Arizona;2006;3;0.684931517;0;1;1;1;1;526;0.494665682;13;24;8.530212402;153.5276031;344.3546143;953.0484619;2874.14624;914.4030762;8.513995171;1.264936328;0.227039859;0.40542832;6166318;347.5980318;4.099999905;50454;0.302303582;3.484867334;0.567956448;7.982705593;582.0653687;575.744873;13.95249158;80.90235901;1180.550415;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.141711235;2.143614262;6.265301228;5.033880234;5.841671944;6.859665871;7.96351099;6.818271637;-0.703873158;-1.482629657;-0.90281117;0.235021785;-0.703873158;15.63461208;5.851046562;10.82881737;6.36658287;6.35566473;4.393242836;7.073736191;5802964.5;2005;1;1
30;Arizona;2007;3;1;0;1;1;1;1;549;0.485752344;17;16;8.92367363;158.578064;325.4783936;963.7241821;2864.824219;810.5588379;8.614839554;0.73144865;0.292579442;0.276325047;6152175;359.9377456;3.799999952;49649;0.322373807;3.523680687;0.595789313;7.991157532;613.5391235;582.0653687;14.24081727;82.17718506;1239.244751;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.153486252;2.188707704;6.308098316;5.066246986;5.785295963;6.870805264;7.960262299;6.697723866;-0.722056389;-1.229019046;-1.286177397;-0.312728256;-0.722056389;15.63231659;5.885931015;10.81273365;6.419243813;6.36658287;4.40887785;7.122257233;5802964.5;2005;1;1
31;Arizona;2008;3;1;0;1;1;1;1;454;0.513272524;19;22;7.156422138;153.8000336;297.4486694;916.2269897;2669.408691;602.3217163;7.093369961;0.788152218;0.315260887;0.36255002;6343952;361.162884;5.099999905;47507;0.327918619;3.418011427;0.605300903;7.719714642;624.0432129;613.5391235;14.74234042;80.80723572;1265.485962;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.959160566;1.968010155;6.118097305;5.035653114;5.695241451;6.820264339;7.889612198;6.400791645;-0.666948318;-1.154354811;-1.014592886;-0.238064036;-0.666948318;15.6630125;5.889328957;10.76863194;6.436219692;6.419243813;4.392066479;7.143211365;5802964.5;2005;1;1
32;Arizona;2009;3;1;0;1;1;1;1;380;0.453226;17;14;6.008033276;129.6312256;273.0493164;858.6428223;2466.076416;417.985199;5.976412296;0.711477637;0.284591049;0.237159207;6324865;362.2211699;8.600000381;46494;0.342457891;3.393479586;0.627444208;7.684353828;642.3378296;624.0432129;16.84981419;92.0513916;1409.334106;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.787820458;1.793097453;5.940171242;4.864693642;5.609652519;6.755352974;7.810383797;6.035446167;-0.791364372;-1.256702065;-1.439023614;-0.340411305;-0.791364372;15.65999889;5.892254829;10.7470789;6.465114594;6.436219692;4.522346973;7.250872612;5802964.5;2005;1;1
33;Arizona;2010;3;1;0;1;1;1;1;409;0.438373923;17;20;6.445257664;109.3172455;261.1826477;800.0786743;2420.737793;338.9354553;6.382223129;0.94551456;0.283654362;0.330930084;6345751;348.7372889;9.5;47279;0.390639335;4.773303986;0.658550918;9.334907532;632.3916626;642.3378296;15.93302353;92.86244965;1451.641724;0;0;0;1;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.853516459;1.863344614;6.013715267;4.694254398;5.565219879;6.684710026;7.791827679;5.825809479;-0.824683011;-1.259998798;-1.105848193;-0.056025993;-0.824683011;15.66329575;5.854319096;10.7638216;6.449509144;6.465114594;4.531119347;7.280450344;5802964.5;2005;1;1
34;Arkansas;2000;4;0;0;0;0;0;0;168;0.47876063;0;2;6.46280098;76.97657776;341.8744812;824.8919678;2682.831787;266.6674805;6.46280098;1.692638397;0.038469054;0.115407161;2599492;283.7092786;4.199999809;37600;1.436549902;5.412326813;2.082060575;11.24208069;458.3587952;447.4061584;15.19373785;81.71300507;967.8720703;0;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.86606276;1.866062812;5.123963833;4.343501091;5.834443569;6.715252399;7.894628048;5.58600235;-0.736554563;-3.257901192;-2.159288883;0.526288509;-0.736554563;14.77082634;5.647950172;10.53475952;6.127652168;6.103466988;4.403213024;6.875100136;2732902.5;NA;0;0
35;Arkansas;2001;4;0;0;0;0;0;0;148;0.509399354;0;0;5.65287447;83.30351257;342.5718384;847.7783813;2657.996826;279.5881042;5.385509014;1.413218617;0.0381951;0.0381951;2618137;287.9146508;4.699999809;41058;1.452254057;5.400214195;2.050694942;11.03269196;481.0290527;458.3587952;16.00557954;101.0604095;1041.720703;0;0;1;0;NA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.683711886;1.732164171;4.99721241;4.422490597;5.836481571;6.742619038;7.885327816;5.633317471;-0.674522996;-3.265048027;-3.265048027;0.345869809;-0.674522996;14.77797318;5.662663937;10.62274075;6.175927639;6.127652168;4.615718365;6.948629379;2732902.5;NA;0;0
36;Arkansas;2002;4;0;0;0;0;0;0;142;0.486133128;1;5;5.389305115;95.79299927;306.6970215;881.6068115;2699.548584;258.5727844;5.199541092;1.138585567;0.07590571;0.227717116;2634848;289.8838946;5.300000191;39252;1.457769156;5.364597797;2.029187202;10.83155441;496.8407898;481.0290527;16.54691276;101.3520584;1185.851807;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.648570418;1.684416455;4.955827236;4.562189579;5.725860596;6.781746387;7.900839806;5.555177212;-0.721272767;-2.578263283;-1.479651093;0.12978676;-0.721272767;14.78433609;5.669480324;10.57775784;6.208269596;6.175927639;4.618600368;7.078216553;2732902.5;NA;0;0
37;Arkansas;2003;4;0;0;0;0;0;0;180;0.496632248;4;2;6.792294025;84.0357666;344.5579834;943.9779053;2568.279541;226.6739349;5.99985981;1.245253921;0.188674837;0.113204896;2650062;290.7479146;5.800000191;37938;1.474531531;5.350478649;2.007273674;10.67439175;502.4410706;496.8407898;16.31056179;106.1399918;1209.835815;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.791736126;1.915788738;5.192956924;4.431242466;5.842262268;6.850102901;7.850991726;5.423512459;-0.699905455;-1.667730212;-2.178555965;0.21933946;-0.699905455;14.79009342;5.672456741;10.5437088;6.21947813;6.208269596;4.664758682;7.098239899;2732902.5;NA;0;0
38;Arkansas;2004;4;0;0;0;0;0;0;176;0.435075879;0;0;6.577295303;88.64399719;376.8117371;1126.772827;2774.497314;243.5841522;6.203585148;0.710048914;0.037370995;0.037370995;2675872;292.4654094;5.699999809;40382;1.476490617;5.269160748;1.994826317;10.5507288;515.9813232;502.4410706;15.86682771;105.932518;1292.093384;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.825127363;1.883623613;5.170484066;4.484628201;5.931745529;7.027112961;7.92822504;5.495462418;-0.8322348;-3.286860466;-3.286860466;-0.342421412;-0.8322348;14.79978561;5.678346634;10.60613918;6.246070385;6.21947813;4.662802219;7.164019108;2732902.5;NA;0;0
39;Arkansas;2005;4;0;0;0;0;0;0;189;0.462875187;0;0;6.996292114;93.72810364;397.8262024;1114.890625;2795.185303;269.7088928;6.700152397;0.888418019;0.037017416;0.037017416;2701431;302.5063383;5.099999905;40941;1.461447597;5.19376564;1.993461967;10.45034981;501.2528687;515.9813232;17.09308881;82.83081055;1311.272217;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.902130246;1.945380311;5.241746902;4.540398121;5.98601532;7.01651144;7.935653687;5.597342968;-0.770297825;-3.296366692;-3.296366692;-0.118312903;-0.770297825;14.80929184;5.712102413;10.61988735;6.217110634;6.246070385;4.416800022;7.178752899;2732902.5;NA;0;0
40;Arkansas;2006;4;0;0;0;0;0;0;211;0.468727529;2;1;7.506567478;98.97284698;404.0383301;1154.446045;2596.703125;270.4498901;7.257534504;1.03170836;0.106728449;0.0711523;2810872;294.0724444;5.300000191;40073;1.432295799;4.964687347;1.940074086;10.07018471;488.4249573;501.2528687;16.76209376;89.6099472;1281.788818;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.982040167;2.015778301;5.351858139;4.594845772;6.001509666;7.051375866;7.861998081;5.600086689;-0.757733643;-2.237467527;-2.642932653;0.031216029;-0.757733643;14.8490057;5.68382597;10.59845829;6.191185951;6.217110634;4.495466232;7.156012058;2732902.5;NA;0;0
41;Arkansas;2007;4;0;0;0;0;0;0;201;0.463398904;1;1;7.1648736;110.5386734;374.6408997;1136.185059;2601.633301;249.1308594;6.986642838;0.962445736;0.071292274;0.071292274;2805353;301.3880963;5.400000095;42898;1.441102028;4.983401299;1.957792878;10.01763439;510.2388306;488.4249573;17.23526415;89.6975174;1358.863037;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.944000125;1.96919042;5.303304672;4.705365658;5.92596817;7.035431385;7.863894939;5.517978191;-0.769167006;-2.640967369;-2.640967369;-0.038277593;-0.769167006;14.84704018;5.708398819;10.6665802;6.234879017;6.191185951;4.496443272;7.214403629;2732902.5;NA;0;0
42;Arkansas;2008;4;0;0;0;0;0;0;164;0.468795359;2;3;5.794956684;97.38354492;357.8385925;1193.337036;2455.153564;229.6074982;5.724286556;0.848042428;0.106005304;0.141340405;2830047;341.9731192;5.199999809;40087;1.436442614;4.919953823;1.95547986;9.882521629;519.991394;510.2388306;16.93046087;94.8658371;1349.752197;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.744717956;1.756988002;5.09986639;4.57865715;5.88008213;7.084508896;7.805944443;5.436371326;-0.757588923;-2.244266272;-1.956584096;-0.164824605;-0.757588923;14.85580349;5.834732056;10.59880733;6.253812313;6.234879017;4.552463531;7.207676411;2732902.5;NA;0;0
43;Arkansas;2009;4;0;0;0;0;0;0;179;0.472437888;0;2;6.306941032;90.76357269;379.5439453;1224.497803;2403.966309;214.8235626;6.025066376;0.493280292;0.035234306;0.105702922;2838143;351.2860346;7.099999905;37141;1.427271247;4.860537529;1.981859207;9.784884453;535.8433228;519.991394;18.2875211;97.77833557;1372.059082;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.795928478;1.841650778;5.187386036;4.508257866;5.938970566;7.110286236;7.784875393;5.369817257;-0.749849021;-3.345735073;-2.247122765;-0.706677735;-0.749849021;14.8586607;5.861600876;10.52247715;6.28384161;6.253812313;4.582703114;7.224067688;2732902.5;NA;0;0
44;Arkansas;2010;4;0;0;0;0;0;0;138;0.4548904;3;4;4.76244545;81.85884094;376.612793;1121.969971;2268.02832;191.3260651;4.555382729;0.310594261;0.138041899;0.172552377;2897671;343.8623639;7.699999809;38571;1.309499979;5.055715561;1.921094537;9.67287159;559.2077026;535.8433228;17.8843975;109.4161453;1453.735718;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5163095;1.560761286;4.927253723;4.404996395;5.93121767;7.022841454;7.726665974;5.253979206;-0.787698746;-1.980198026;-1.757054448;-1.169267893;-0.787698746;14.87941742;5.840241432;10.560256;6.32652092;6.28384161;4.695158482;7.281891823;2732902.5;NA;0;0
45;California;2000;5;0;0;0;0;0;0;2079;0.346860528;23;103;6.290108681;182.2860718;418.789917;672.5574951;1972.216797;550.755127;6.290108681;1.055915236;0.072613083;0.314656705;33051894;313.8882147;4.900000095;59274;0.506340146;2.818065405;1.073693395;7.468985081;493.1669006;491.9788818;13.02469686;42.9067688;1397.176025;0;0;0;1;NA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.838978291;1.838978349;7.639642239;5.205577374;6.037369251;6.511087418;7.586913586;6.311290264;-1.058832526;-2.622610092;-1.156273007;0.054407913;-1.058832526;17.3135891;5.749036789;10.98992634;6.200847626;6.198435783;3.759029627;7.242208481;35311968;NA;0;0
46;California;2001;5;0;0;0;0;0;0;2206;0.351750404;28;111;6.549587727;191.8381958;404.0406799;689.6157837;2071.578857;606.1990967;6.549587727;0.875851512;0.086100653;0.332526684;33681509;314.7097715;5.400000095;58205;0.508364975;2.826239109;1.044962049;7.197955608;473.3873291;493.1669006;13.11710826;45.16568756;1361.718262;0;0;0;1;NA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.879402161;1.879402105;7.698935986;5.256652355;6.001515388;6.53613472;7.636066437;6.407208443;-1.044833422;-2.452238321;-1.101035118;-0.132558703;-1.044833422;17.3324604;5.75165081;10.97172642;6.159914017;6.200847626;3.810337782;7.216502666;35311968;NA;0;0
47;California;2002;5;0;0;0;0;0;0;2395;0.359792501;34;101;6.983958721;189.4504547;381.499115;695.2698975;2086.999268;648.4263306;6.983958721;0.927306414;0.102062032;0.297437906;34292871;331.9261312;6.699999809;57492;0.507560313;2.80891037;1.013881326;6.889131546;470.5380249;473.3873291;13.54993287;63.28036499;1518.664673;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.943615913;1.943615908;7.78113842;5.24412775;5.944108486;6.544300079;7.643482685;6.47454834;-1.022227764;-2.282174587;-1.212549806;-0.075471222;-1.022227764;17.35044861;5.804912567;10.95940113;6.153876781;6.159914017;4.147574902;7.325586796;35311968;NA;0;0
48;California;2003;5;0;0;0;0;0;0;2407;0.346824527;38;117;6.946470737;184.0367432;373.383606;699.1895142;2111.028564;696.4536743;6.940698624;1.001423001;0.112551868;0.340541571;34650690;329.6297996;6.900000095;58445;0.507398248;2.785918474;0.989247262;6.632667542;474.7005005;470.5380249;13.95673795;63.00178146;1657.837891;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.937402487;1.938233723;7.786136627;5.215135574;5.922606468;6.549921989;7.654930592;6.546001434;-1.058936357;-2.184341192;-1.077218056;0.00142199;-1.058936357;17.3608284;5.797970295;10.97584152;6.162683964;6.153876781;4.143163204;7.41326952;35311968;NA;0;0
49;California;2004;5;0;0;0;0;0;0;2392;0.333036512;33;122;6.823518753;176.2019653;329.1948547;701.4731445;2078.682861;720.5886841;6.826371193;0.99842459;0.096989818;0.350874931;35055227;321.1618056;6.199999809;56816;0.511903703;2.779502869;0.969843984;6.401564598;475.1245728;474.7005005;13.35505544;70.08673096;1544.328979;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.920793176;1.920375285;7.779885292;5.171630859;5.796649933;6.553182602;7.639489651;6.580068588;-1.09950316;-2.333149195;-1.047325492;-0.001576653;-1.09950316;17.37243462;5.771945;10.94757366;6.16357708;6.162683964;4.249733448;7.342344761;35311968;NA;0;0
50;California;2005;5;0;0;0;0;0;0;2503;0.344707817;26;111;7.094918728;180.3407593;325.0141907;710.1183472;1962.843506;730.022644;7.094918728;0.99776727;0.076533288;0.317471415;35278768;314.8125808;5.400000095;57802;0.521205842;2.795015335;0.951470315;6.180708885;483.7924194;475.1245728;13.23474788;77.14754486;1664.923584;0;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.959378839;1.959378856;7.82524538;5.194848061;5.78386879;6.565431595;7.582149506;6.593075752;-1.065058112;-2.570029497;-1.147367477;-0.002235227;-1.065058112;17.37879181;5.751977444;10.9647789;6.181655884;6.16357708;4.345719814;7.417534351;35311968;NA;0;0
